name,ric,currency,org_permid,isin
ERA MEDIA SEJAHTERA,DOOH.JK,RI,5086511654.0,ID1000188600
ERAJAYA SWASEMBADA,ERAA.JK,RI,5035566662.0,ID1000121601
ERATEX DJAJA,ERTX.JK,RI,4295874556.0,ID1000076607
ESTA INDONESIA,NEST.JK,RI,5086905093.0,ID1000206006
ESTA MULTIUSAHA,ESTA.JK,RI,5073497902.0,ID1000154800
ESTEE GOLD FEET,EURO.JK,RI,5083388305.0,ID1000170707
ESTIKA TATA TIARA,BEEF.JK,RI,5066538354.0,ID1000147705
ETERINDO WAHANATAMA SUSP - SUSP.07/02/25,ETWA.JK,RI,4295874505.0,ID1000064405
EVER SHINE TEXTILE INDUSTRY,ESTI.JK,RI,4295874462.0,ID1000063506
EXPLOITASI ENERGI INDO.,CNKO.JK,RI,4295874587.0,ID1000096209
EXPRESS TRANSINDO,TAXI.JK,RI,5037336761.0,ID1000125404
FAJAR SURYA WISESA SUSP - SUSP.31/01/25,FASW.JK,RI,4295874460.0,ID1000068208
FALMACO NONWOVEN INDUSTRI,FLMC.JK,RI,5081080324.0,ID1000161300
FAMON AWAL BROS SEDAYA,PRAY.JK,RI,5079708972.0,ID1000175904
FAST FOOD INDONESIA,FAST.JK,RI,4295874682.0,ID1000063209
FIMPERKASA UTAMA SUSP - SUSP.13/08/25,FIMP.JK,RI,5080051362.0,ID1000160203
FIRST MEDIA,KBLV.JK,RI,4295874476.0,ID1000051709
FKS FOOD SEJAHTERA,AISA.JK,RI,4295874692.0,ID1000087901
FKS MULTI AGRO,FISH.JK,RI,4295874571.0,ID1000080104
FORE KOPI INDONESIA,FORE.JK,RI,5082111760.0,ID1000210008
FORMOSA INGREDIENT FACTORY,BOBA.JK,RI,5079231141.0,ID1000163900
FORTUNE MATE INDONESIA,FMII.JK,RI,4295874525.0,ID1000091200
FUTURA ENERGI GLOBAL,FUTR.JK,RI,5083807286.0,ID1000186604
GADING DEVELOPMENT SUSP - SUSP.03/07/23,GAMA.JK,RI,5037626098.0,ID1000123201
GAJAH TUNGGAL,GJTL.JK,RI,4295874579.0,ID1000086002
GALVA TECHNOLOGIES,GLVA.JK,RI,5072794358.0,ID1000153109
GARDA TUJUH BUANA,GTBO.JK,RI,5000066626.0,ID1000113004
GARUDA MAINT.FACILITY AERO ASIA,GMFI.JK,RI,4295929148.0,ID1000140601
GARUDA METALINDO,BOLT.JK,RI,5046300456.0,ID1000134604
GARUDAFOOD PUTRA PUTRI JAYA,GOOD.JK,RI,5000806163.0,ID1000145907
GAYA ABADI SEMPURNA,SLIS.JK,RI,5071169607.0,ID1000151608
GEMA GRAHASARANA,GEMA.JK,RI,4295874730.0,ID1000092505
GEOPRIMA SOLUSI,GPSO.JK,RI,5081187264.0,ID1000162704
GINTING JAYA ENERGI,WOWS.JK,RI,5071161853.0,ID1000152002
GLOBAL SUKSES DIGITAL,DOSS.JK,RI,5089690010.0,ID1000205909
GLOBAL SUKSES SOLUSI TBK PT,RUNS.JK,RI,5081324743.0,ID1000163405
GLOBE KITA TERANG SUSP - SUSP.27/10/25,GLOB.JK,RI,5001224228.0,ID1000123706
GOLDEN PLANTATION SUSP - SUSP.30/01/19,GOLL.JK,RI,5042241161.0,ID1000133200
GOWA MAKASSAR TSM.DEV.,GMTD.JK,RI,4295874550.0,ID1000064009
GRAHA ANDRASENTRA PROPERTINDO,JGLE.JK,RI,5000934238.0,ID1000137409
GRAHA LAYAR PRIMA,BLTZ.JK,RI,5040930805.0,ID1000131402
GRAHA PRIMA MENTARI,GRPM.JK,RI,5086609290.0,ID1000191307
GRAHAPRIMA SUKSESMANDIRI,GTRA.JK,RI,5083854758.0,ID1000187701
GRAND HOUSE MULIA,HOMI.JK,RI,5076690994.0,ID1000157209
GREEN POWER GROUP,LABA.JK,RI,5080152408.0,ID1000160708
GREENWOOD SEJAHTERA,GWSA.JK,RI,4298138687.0,ID1000121809
GRIPTHA PUTRA PERSADA,GRPH.JK,RI,5086943291.0,ID1000201502
GUNA TIMUR RAYA,TRUK.JK,RI,5063762641.0,ID1000143308
GUNANUSA ERAMANDIRI,GUNA.JK,RI,5073630879.0,ID1000205008
GUNAWAN DIANJAYA STEEL,GDST.JK,RI,5000485983.0,ID1000113806
GUNUNG RAJA PAKSI,GGRP.JK,RI,4296687344.0,ID1000151202
HABCO TRANS MARITIMA,HATM.JK,RI,5083346122.0,ID1000169402
HALONI JANE,HALO.JK,RI,5082984294.0,ID1000184708
HARAPAN DUTA PERTIWI PT,HOPE.JK,RI,5080166468.0,ID1000160500
HARTA DJAYA KARYA,MEJA.JK,RI,5086985865.0,ID1000202302
HARTADINATA ABADI PT,HRTA.JK,RI,5055469324.0,ID1000139405
HASNUR INTSL.SHIP. PT,HAIS.JK,RI,5081149242.0,ID1000162605
HASSANA BOGA SEJAHTERA,NAYZ.JK,RI,5083712066.0,ID1000184500
HETZER MEDICAL INDONESIA,MEDS.JK,RI,5083369234.0,ID1000171309
HEXINDO ADIPERKASA,HEXA.JK,RI,4295874679.0,ID1000102205
HILLCON,HILL.JK,RI,5083162802.0,ID1000186901
HIMALAYA ENERGI PERKASA,HADE.JK,RI,4295874781.0,ID1000107006
HOFFMEN CLEANINDO,KING.JK,RI,,ID1000185705
HOMECO VICTORIA MAKMUR,LIVE.JK,RI,5082959362.0,ID1000203003
HOTEL FITRA INTERNATIONAL PT,FITT.JK,RI,5069404999.0,ID1000148802
HOTEL MANDARINE REGENCY SUSP - SUSP.03/02/20,HOME.JK,RI,4298052272.0,ID1000111404
HUMPUSS MARITIM INTERNASIONAL,HUMI.JK,RI,5076945279.0,ID1000194905
IDEA INDONESIA AKADEMI,IDEA.JK,RI,5081174717.0,ID1000163504
IFISHDECO PT,IFSH.JK,RI,5071539385.0,ID1000152606
IKAPHARMINDO PUTRAMAS,IKPM.JK,RI,5063363163.0,ID1000199409
IMAGO MULIA PERSADA,LFLO.JK,RI,5080049478.0,ID1000160005
IMC PELITA LOGISTIK,PSSI.JK,RI,5059040268.0,ID1000141203
INDAL ALUMINIUM INDUSTRY,INAI.JK,RI,4295874684.0,ID1000130800
INDO ACIDATAMA,SRSN.JK,RI,4295874645.0,ID1000102601
INDO AMERICAN SEAFOODS,ISEA.JK,RI,5081915017.0,ID1000204803
INDO BOGA SUKSES,IBOS.JK,RI,5082488989.0,ID1000167406
INDO KOMODITI KORPORA,INCF.JK,RI,4295874613.0,ID1000086200
INDO KORDSA,BRAM.JK,RI,4295874529.0,ID1000084700
INDO OIL PERKASA,OILS.JK,RI,5074851043.0,ID1000162803
INDO PURECO PRATAMA SUSP - SUSP.06/09/24,IPPE.JK,RI,5081495961.0,ID1000165103
INDO STRAITS,PTIS.JK,RI,5000457350.0,ID1000120009
INDOFARMA SUSP - SUSP.02/07/24,INAF.JK,RI,4295874355.0,ID1000068406
INDOINTERNET SUSP - SUSP.10/02/26,EDGE.JK,RI,5079709064.0,ID1000159403
INDONESIA KENDARAAN TERMINAL,IPCC.JK,RI,5050705968.0,ID1000144306
INDONESIA PONDASI RAYA,IDPR.JK,RI,5047816169.0,ID1000136401
INDONESIAN PARADISE PR.,INPP.JK,RI,4298052481.0,ID1000100001
INDONESIAN TOBACCO PT,ITIC.JK,RI,5069460059.0,ID1000149404
INDOPOLY SWAKARSA IND.,IPOL.JK,RI,4296898949.0,ID1000115900
INDORAMA SYNTHETICS,INDR.JK,RI,4295874600.0,ID1000086101
INDOSTERLING TECHNOMEDIA SUSP - SUSP.07/08/23,TECH.JK,RI,5074557083.0,ID1000156003
INFORMASI TEKNOLOGI INDONESIA,JATI.JK,RI,5054028899.0,ID1000188501
INGRIA PRATAMA CAPITALINDO,GRIA.JK,RI,5086706676.0,ID1000194400
INOCYCLE TECHNOLOGY,INOV.JK,RI,5070505551.0,ID1000150105
INTEGRA INDOCABINET,WOOD.JK,RI,5056387777.0,ID1000139504
INTER-DELTA,INTD.JK,RI,4295874422.0,ID1000085103
INTIKERAMIK ALAMASRI INDUSTRI,IKAI.JK,RI,4295874686.0,ID1000076201
INTILAND DEVELOPMENT,DILD.JK,RI,4295874409.0,ID1000116403
INTRA GOLF LINK RESORTS,GOLF.JK,RI,5083104303.0,ID1000205107
INTRACO PENTA,INTA.JK,RI,4295874608.0,ID1000119209
ISLAND CPT.INDONESIA,ICON.JK,RI,4295874777.0,ID1000112204
ISRA PRESISI INDONESIA,ISAP.JK,RI,5083602336.0,ID1000178809
ITSEC ASIA,CYBR.JK,RI,5086706517.0,ID1000194707
JAKARTA INTL.HTLS.& DEV.,JIHD.JK,RI,4295874383.0,ID1000097900
JAKARTA SETIABUDI INTSL.,JSPT.JK,RI,4295874681.0,ID1000082001
JANTRA GRUPO INDONESIA,KAQI.JK,RI,5092524497.0,ID1000209604
JANU PUTRA SEJAHTERA,AYAM.JK,RI,5086866149.0,ID1000199904
JASA ARMADA INDONESIA,IPCM.JK,RI,5050705978.0,ID1000141708
JASA BERDIKARI LOGISTICS,LAJU.JK,RI,5083711726.0,ID1000183809
JASNITA TELEKOMINDO PT,JAST.JK,RI,5068318678.0,ID1000148604
JASUINDO TIGA PERKASA,JTPE.JK,RI,4295874574.0,ID1000120603
JAYA AGRA WATTIE,JAWA.JK,RI,5001437142.0,ID1000119001
JAYA BERSAMA INDO SUSP - SUSP.30/08/21,DUCK.JK,RI,5063771782.0,ID1000146202
JAYA KONMGL.PRATAMA,JKON.JK,RI,4295874468.0,ID1000129307
JAYA SWARASA AGUNG,TAYS.JK,RI,5074687589.0,ID1000164601
JAYA TRISHINDO,HELI.JK,RI,5063165116.0,ID1000142201
JAYAMAS MEDICA INDUSTRI,OMED.JK,RI,5074102982.0,ID1000176209
JEMBO CABLE,JECC.JK,RI,4295874610.0,ID1000074305
KABELINDO MURNI,KBLM.JK,RI,4295874614.0,ID1000073802
KAPUAS PRIMA COAL,ZINC.JK,RI,5057950021.0,ID1000140809
KARYA BERSAMA ANUGERAH,KBAG.JK,RI,5072794814.0,ID1000155203
KDB TIFA FINANCE,TIFA.JK,RI,5034749518.0,ID1000120504
KEDAUNG INDAH CAN,KICI.JK,RI,4295874588.0,ID1000083207
KEDAWUNG SETIA INDUSTRIAL I,KDSI.JK,RI,4295874694.0,ID1000054703
KENCANA ENERGI LESTARI,KEEN.JK,RI,5068310239.0,ID1000150907
KERAMIKA INDO.ASSOSIASI SUSP - SUSP.31/07/25,KIAS.JK,RI,4295874678.0,ID1000088206
KETROSDEN TRIASMITRA,KETR.JK,RI,5040271967.0,ID1000176704
KIAN SANTANG MULIATAMA,RGAS.JK,RI,5082963616.0,ID1000199201
KIMIA FARMA,KAEF.JK,RI,4295874603.0,ID1000070303
KING TIRE INDONESIA,TYRE.JK,RI,5082989033.0,ID1000188709
KIOSON KOMERSIAL INDONESIA,KIOS.JK,RI,5057818787.0,ID1000140403
KMI WIRE AND CABLE,KBLI.JK,RI,4295874633.0,ID1000071806
KOKA INDONESIA,KOKA.JK,RI,5086799298.0,ID1000198609
KOKOH EXA NUSANTARA,KOCI.JK,RI,5086767144.0,ID1000198302
KOKOH INTI AREBAMA,KOIN.JK,RI,4298008683.0,ID1000110406
KOTA SATU PROPERTI,SATU.JK,RI,5063313443.0,ID1000146707
KRAKATAU STEEL (PERSERO),KRAS.JK,RI,4296394093.0,ID1000117005
KRIDA JARINGAN NUSANTARA,KJEN.JK,RI,5070510025.0,ID1000149305
KURNIAMITRA DUTA SENTOSA,KMDS.JK,RI,5076689175.0,ID1000157704
KUSUMA KEMINDO SENTOSA,KKES.JK,RI,5000060646.0,ID1000170806
LANCARTAMA SEJATI,TAMA.JK,RI,5072794823.0,ID1000154008
LANGGENG MAKMUR INDUSTRI,LMPI.JK,RI,4295874690.0,ID1000062409
LAUTAN LUAS,LTLS.JK,RI,4295874745.0,ID1000133507
LEYAND INTERNATIONAL,LAPD.JK,RI,4295874800.0,ID1000071004
LIMA DUA LIMA TIGA SUSP - SUSP.20/02/26,LUCY.JK,RI,5080065570.0,ID1000160401
LINK NET PT,LINK.JK,RI,5000934418.0,ID1000131808
LION METAL WORKS,LION.JK,RI,4295874606.0,ID1000135403
LIONMESH PRIMA SUSP - SUSP.31/01/25,LMSH.JK,RI,4295874618.0,ID1000135502
LIPPO CIKARANG,LPCK.JK,RI,4295874687.0,ID1000080302
LIPPO GENERAL INSURANCE,LPGI.JK,RI,4295874688.0,ID1000068109
LIPPO KARAWACI,LPKR.JK,RI,4295874511.0,ID1000108905
LOGISTICSPLUS INTERNATIONAL,LOPI.JK,RI,5086799110.0,ID1000198906
LOTTE CHEMICAL TITAN,FPNI.JK,RI,4295874570.0,ID1000083801
LOVINA BEACH BREWERY,STRK.JK,RI,5086799112.0,ID1000198708
MAGNA INVESTAMA MANDIRI,MGNA.JK,RI,5042964820.0,ID1000132103
MAHAKA MEDIA,ABBA.JK,RI,4295874576.0,ID1000087208
MAHAKA RADIO INTEGRA,MARI.JK,RI,5000741784.0,ID1000136906
MAHARAKSA BIRU ENERGI,OASA.JK,RI,5051386409.0,ID1000137607
MAJA AGUNG LATEXINDO,SURI.JK,RI,5083151098.0,ID1000200207
MAKMUR BERKAH AMANDA PT,AMAN.JK,RI,5073497148.0,ID1000155005
MALACCA TRUST WUWUNGAN INSURANCE,MTWI.JK,RI,5034849142.0,ID1000140700
MALINDO FEEDMILL,MAIN.JK,RI,4295874741.0,ID1000119407
MANDIRI HERINDO ADIPERKASA,MAHA.JK,RI,5082981619.0,ID1000192503
MANDOM INDONESIA,TCID.JK,RI,4295874591.0,ID1000053002
MANGGUNG POLAHRAYA,MANG.JK,RI,5086937591.0,ID1000200801
MARGA ABHINAYA ABADI SUSP - SUSP.17/02/20,MABA.JK,RI,5056408424.0,ID1000140007
MARTINA BERTO,MBTO.JK,RI,5000934453.0,ID1000118102
MASKAPAI REASI.INDO.,MREI.JK,RI,4295874658.0,ID1000056005
MASTER PRINT SUSP - SUSP.26/06/25,PTMR.JK,RI,5090632318.0,ID1000206204
MATAHARI DEPARTMENT STORE,LPPF.JK,RI,4295874636.0,ID1000113301
MAXINDO KARYA ANUGERAH,MAXI.JK,RI,5050719595.0,ID1000189905
MDTV MEDIA TECHNOLOGIES,NETV.JK,RI,5064624348.0,ID1000165905
MEDELA POTENTIA,MDLA.JK,RI,5083104422.0,ID1000209901
MEGA MANUNGGAL PROPERTY,MMLP.JK,RI,5045948930.0,ID1000134307
MEGA PERINTIS,ZONE.JK,RI,5067162955.0,ID1000147408
MEGAPOLITAN DEVELOPMENTS,EMDE.JK,RI,5000766029.0,ID1000118003
MENN TEKNOLOGI INDONESIA SUSP - SUSP.29/10/25,MENN.JK,RI,5085413485.0,ID1000188204
MENTENG HERITAGE REALTY,HRME.JK,RI,5067496716.0,ID1000148505
MERATUS JASA PRIMA,KARW.JK,RI,4295874691.0,ID1000079205
MERCK,MERK.JK,RI,4295874612.0,ID1000136609
MERRY RIANA EDUKASI,MERI.JK,RI,5095918950.0,ID1000211204
META EPSI SUSP - SUSP.05/11/25,MTPS.JK,RI,5000067955.0,ID1000148307
METRO REALTY SUSP - SUSP.31/01/25,MTSM.JK,RI,4295874638.0,ID1000121007
METROPOLITAN LAND,MTLA.JK,RI,4296632420.0,ID1000119308
MILLENNIUM PHACN.INTL.,SDPC.JK,RI,4295874713.0,ID1000072804
MINERAL SUMBERDAY MANDIRI TBK PT,AKSI.JK,RI,4295874762.0,ID1000070709
MITRA ANGKASA SEJAHTERA PT TBK,BAUT.JK,RI,5082074254.0,ID1000166002
MITRA ENERGI PERSADA,KOPI.JK,RI,4295874340.0,ID1000131501
MITRA INTERNATIONAL RES.,MIRA.JK,RI,4295874695.0,ID1000110703
MITRA INVESTINDO,MITI.JK,RI,4295874696.0,ID1000131709
MITRA KOMUNIKASI NUSANTARA,MKNT.JK,RI,5046736712.0,ID1000135908
MITRA PACK,PTMP.JK,RI,5082985231.0,ID1000187107
MITRA PEDAGANG INDONESIA,MPIX.JK,RI,5086983278.0,ID1000203201
MITRA PEMUDA SUSP - SUSP.31/08/20,MTRA.JK,RI,5049098994.0,ID1000136807
MITRA PINASTHIKA MUSTIKA,MPMX.JK,RI,5037246933.0,ID1000127202
MITRA TIRTA BUWANA,SOUL.JK,RI,5082989758.0,ID1000181308
MITRABAHTERA SEGARA SEJATI,MBSS.JK,RI,5001221153.0,ID1000118607
MITRABARA ADIPERDANA,MBAP.JK,RI,5042967647.0,ID1000132400
MNC ASIA HOLDING,BHIT.JK,RI,4295874660.0,ID1000064207
MNC ENERGY INVESTMENTS,IATA.JK,RI,4295874743.0,ID1000104409
MNC KAPITAL INDONESIA,BCAP.JK,RI,4295874485.0,ID1000069701
MNC SKY VISION,MSKY.JK,RI,4297612489.0,ID1000123607
MNC TOURISM INDONESIA,KPIG.JK,RI,4295874541.0,ID1000052301
MODERNLAND REALTY,MDLN.JK,RI,4295874623.0,ID1000129604
MORENZO ABADI PERKASA,ENZO.JK,RI,5072794755.0,ID1000157803
MPX LOGISTICS INTERNATIONAL,MPXL.JK,RI,5086513019.0,ID1000188907
MULTI AGRO GEMILANG PLANTATION,MAGP.JK,RI,5037989252.0,ID1000126402
MULTI GARAM UTAMA,FOLK.JK,RI,5086706692.0,ID1000194202
MULTI HANNA KREASINDO,MHKI.JK,RI,5082961485.0,ID1000203706
MULTI INDOCITRA,MICE.JK,RI,4295874369.0,ID1000102809
MULTI MEDIKA INTERNASIONAL,MMIX.JK,RI,5083629389.0,ID1000178700
MULTI SPUNINDO JAYA,MSJA.JK,RI,5057753327.0,ID1000201304
MULTIFILING MITRA INDO. SUSP - SUSP.31/01/25,MFMI.JK,RI,5001187148.0,ID1000117906
MULTIKARYA ASIA PACIFIC RAYA,MKAP.JK,RI,5086985031.0,ID1000203102
MULTISARANA INTAN EDUKA,MSIE.JK,RI,5086719038.0,ID1000195209
MULTITREND INDO,BABY.JK,RI,5083279739.0,ID1000197809
MURNI SADAR,MTMH.JK,RI,5081913751.0,ID1000167307
MUSTIKA RATU,MRAT.JK,RI,4295874705.0,ID1000092604
MUTUAGUNG LESTARI,MUTU.JK,RI,5082967399.0,ID1000194806
MYOH TECHNOLOGY,MYOH.JK,RI,4295874530.0,ID1000120900
NANOTECH INDONESIA GLOBAL,NANO.JK,RI,5082429877.0,ID1000166606
NATURA CITY DEVELOPMENTS,CITY.JK,RI,5065366276.0,ID1000145501
NEWPORT MARINE SERVICES,BOAT.JK,RI,5090665027.0,ID1000206907
NFC INDONESIA,NFCX.JK,RI,5064623414.0,ID1000144504
NORTHCLIFF CITRANUSA INDONESIA,SKYB.JK,RI,5000697422.0,ID1000115801
NUSA KONSTRUKSI ENJINIRING,DGIK.JK,RI,4295874498.0,ID1000108806
NUSA PALAPA GEMILANG,NPGF.JK,RI,5080049083.0,ID1000160104
NUSA RAYA CIPTA,NRCA.JK,RI,5035255938.0,ID1000127608
NUSANTARA INFRASTRUCTURE SUSP - SUSP.11/02/25,META.JK,RI,4295874732.0,ID1000116304
NUSANTARA INTI CORPORA C SUSP - SUSP.01/03/21,UNIT.JK,RI,4295874595.0,ID1000101108
NUSANTARA PELABUHAN HANDAL,PORT.JK,RI,5050658229.0,ID1000138209
NUSANTARA SEJAHTERA RAYA,CNMA.JK,RI,5052536246.0,ID1000193709
NUSATAMA BERKAH PT,NTBK.JK,RI,5082125243.0,ID1000166200
OMNI INOVASI INDONESIA SUSP - SUSP.27/12/24,TELE.JK,RI,5037086099.0,ID1000122104
ONIX CAPITAL SUSP - SUSP.01/09/20,OCAP.JK,RI,4295874783.0,ID1000096100
OPTIMA PRIMA METAL SINERGI,OPMS.JK,RI,5071160448.0,ID1000151301
ORGANON PHARMA INDONESIA SUSP - SUSP.27/01/16,SCPI.JK,RI,4295874709.0,ID1000088800
OSCAR MITRA SUKSES SEJAHTERA,OLIV.JK,RI,5082485244.0,ID1000167802
PAM MINERAL PT,NICL.JK,RI,5081081248.0,ID1000161409
PAN BROTHERS,PBRX.JK,RI,4295874366.0,ID1000119506
PANCA ANUGRAH WISESA PT TBK,MGLV.JK,RI,5080197584.0,ID1000160609
PANCA GLOBAL KAPITAL,PEGE.JK,RI,4295874759.0,ID1000101405
PANCA MITRA MULTIPERDANA SUSP - SUSP.30/06/25,PMMP.JK,RI,5063316140.0,ID1000158306
PANCARAN SAMUDERA TRANSPORT,PSAT.JK,RI,5054060975.0,ID1000210800
PANIN FINANCIAL,PNLF.JK,RI,4295874624.0,ID1000095607
PANIN SEKURITAS,PANS.JK,RI,4295874742.0,ID1000109200
PANORAMA SENTRAWISATA,PANR.JK,RI,4295874552.0,ID1000109705
PAPEROCKS INDONESIA,PPRI.JK,RI,5085885893.0,ID1000194608
PARAGON KARYA PERKASA,PKPK.JK,RI,4295874365.0,ID1000106404
PARAMITA BANGUN SARANA,PBSA.JK,RI,5051777476.0,ID1000137904
PELAYARAN KURNIA LAUTAN SEMESTA,KLAS.JK,RI,5086554780.0,ID1000190002
PELAYARAN NASIONAL BINA BUANA RAYA,BBRM.JK,RI,5035093892.0,ID1000126204
PELAYARAN NELLY,NELY.JK,RI,5037639481.0,ID1000125206
PELAYARAN TAMARIN SAMUDRA,TAMU.JK,RI,5055940769.0,ID1000138803
PELITA TEKNOLOGI GLOBAL,CHIP.JK,RI,5083769780.0,ID1000184906
PEMBANGUNAN GRAHA LESTARI,PGLI.JK,RI,4295874368.0,ID1000090509
PEMBANGUNAN JAYA ANCOL,PJAA.JK,RI,5000011095.0,ID1000103807
PENTA VALENT,PEVE.JK,RI,4297269236.0,ID1000183601
PERDANA BANGUN PUSAKA,KONI.JK,RI,4295874707.0,ID1000079809
PERDANA GAPURAPRIMA,GPRA.JK,RI,4295874337.0,ID1000107501
PERINTIS TRINITI PROPERTI,TRIN.JK,RI,5072792981.0,ID1000153604
PERMA PLASINDO,BINO.JK,RI,5081460675.0,ID1000164403
PERSONEL ALIH DAYA,PADA.JK,RI,5083631336.0,ID1000178908
PHAPROS,PEHA.JK,RI,5000019883.0,ID1000147507
PIKKO LAND DEVELOPMENT,RODA.JK,RI,4295874586.0,ID1000075203
PINAGO UTAMA,PNGO.JK,RI,5001224355.0,ID1000156904
PLANET PROPERINDO JAYA,PLAN.JK,RI,5076689197.0,ID1000157407
PLAZA INDONESIA REALTY SUSP - SUSP.31/01/25,PLIN.JK,RI,4295874710.0,ID1000105406
POLARIS INVESTAMA SUSP - SUSP.28/12/18,PLAS.JK,RI,4295874332.0,ID1000097306
POLLUX HOTELS GROUP SUSP - SUSP.25/02/26,POLI.JK,RI,5067497004.0,ID1000147606
POLLUX PROPERTIES INDONESIA,POLL.JK,RI,5064623501.0,ID1000144405
POLYCHEM INDONESIA,ADMG.JK,RI,4295874584.0,ID1000090202
POOL ADVISTA FINANCE SUSP - SUSP.23/02/26,POLA.JK,RI,5066614130.0,ID1000146905
POOL ADVISTA INDONESIA SUSP - SUSP.10/06/20,POOL.JK,RI,4295874594.0,ID1000122005
PP LONDON SUMATRA INDONESIA,LSIP.JK,RI,4295874625.0,ID1000118409
PP PROPERTIES,PPRO.JK,RI,5040258140.0,ID1000133903
PRASIDHA ANEKA NIAGA,PSDN.JK,RI,4295874704.0,ID1000090400
PRATAMA WIDYA,PTPW.JK,RI,5072794410.0,ID1000154107
PRIMA CAKRAWALA ABADI,PCAR.JK,RI,5060003700.0,ID1000141807
PRIMADAYA PLASTISINDO,PDPP.JK,RI,5083557650.0,ID1000176902
PRIME AGRI RESOURCES,SGRO.JK,RI,4295874791.0,ID1000106107
PROVIDENT INVESTASI BERSAMA,PALM.JK,RI,5037639514.0,ID1000125008
PT BALI TOWERINDO SENTRA,BALI.JK,RI,5040930788.0,ID1000135106
PT CAPITOL NUSANTA INDO.,CANI.JK,RI,5036890880.0,ID1000130503
PT INDOMOBIL MULTI,IMJS.JK,RI,5035306329.0,ID1000129901
PT INTERMEDIA CAPITAL,MDIA.JK,RI,5040930796.0,ID1000131303
PT INTI BANGUN SEJAHTERA,IBST.JK,RI,5037133585.0,ID1000124506
PT PLATINUM WAHAB NUSANTARA,TGUK.JK,RI,5086644344.0,ID1000191505
PT PP PERSERO,PTPP.JK,RI,4295933662.0,ID1000114002
PT SUMBER GLOBAL ENERGY,SGER.JK,RI,5073112830.0,ID1000156706
PUDJIADI & SONS EST.,PNSE.JK,RI,4295874630.0,ID1000124803
PUDJIADI PRESTIGE,PUDP.JK,RI,4295874708.0,ID1000080609
PULAU SUBUR,PTPS.JK,RI,5086798973.0,ID1000198807
PURADELTALESTARI,DMAS.JK,RI,5037118098.0,ID1000134109
PURI GLOBAL SUKSES,PURI.JK,RI,5076387605.0,ID1000157001
PURI SENTUL PERMAI,KDTN.JK,RI,5083509507.0,ID1000176506
PUTRA MANDIRI JEMBAR,PMJS.JK,RI,5072793519.0,ID1000153000
PUTRA RAJAWALI KENCANA,PURA.JK,RI,5072794597.0,ID1000153901
PYRIDAM FARMA,PYFA.JK,RI,4295874585.0,ID1000075609
QUANTUM CLOVERA INVESTAMA,KREN.JK,RI,4295874785.0,ID1000124308
RADANA BHASKARA FINANCE,HDFA.JK,RI,5001440168.0,ID1000118805
RAJA ROTI CEMERLANG,BRRC.JK,RI,5091390989.0,ID1000208606
RAMAYANA LESTARI SENTOSA,RALS.JK,RI,4295874465.0,ID1000099500
RED PLANET INDO.,PSKT.JK,RI,4295874792.0,ID1000087802
RELIANCE SEKURITAS INDONESIA,RELI.JK,RI,4295874510.0,ID1000101603
REPOWER ASIA INDONESIA,REAL.JK,RI,5071526522.0,ID1000152705
RICKY PUTRA GLOBALINDO,RICY.JK,RI,4295874703.0,ID1000059801
RIMO INTL.LESTARI SUSP - SUSP.11/02/20,RIMO.JK,RI,4295874503.0,ID1000062706
ROCKFIELDS PROPERTY INDONESIA,ROCK.JK,RI,5076690981.0,ID1000157605
ROHARTINDO NUSANTARA LUAS,TOOL.JK,RI,5083365935.0,ID1000171101
ROYAL PRIMA,PRIM.JK,RI,5063156153.0,ID1000143209
ROYAL TAMA MULIA KONTRAKTORINDO,RMKO.JK,RI,5086693438.0,ID1000193105
SALIM IVOMAS PRATAMA,SIMP.JK,RI,5000041505.0,ID1000119100
SAMATOR INDO GAS,AGII.JK,RI,4296786835.0,ID1000137805
SAMCRO HYOSUNG ADILESTARI,ACRO.JK,RI,5063190304.0,ID1000201007
SANURHASTA MITRA TBK PT,MINA.JK,RI,5000760324.0,ID1000138506
SAPTAUSAHA GEMILANGINDAH,SAGE.JK,RI,5083826582.0,ID1000187305
SARANA MEDITAMA MET.TBK,SAME.JK,RI,5037989361.0,ID1000126303
SARANACENTRAL BAJATAMA,BAJA.JK,RI,5035936319.0,ID1000121700
SARASWANTI INDOLAND DEVELOPMENT,SWID.JK,RI,5083163916.0,ID1000168602
SARASWATI GRIYA LESTARI SUSP - SUSP.01/08/22,HOTL.JK,RI,5037955375.0,ID1000126501
SARI KREASI BOGA SUSP - SUSP.18/02/26,RAFI.JK,RI,5083363402.0,ID1000170509
SARIGUNA PRIMATIRTA,CLEO.JK,RI,5055476596.0,ID1000138605
SAT NUSAPERSADA,PTSN.JK,RI,4295874768.0,ID1000107808
SATRIA ANTARAN PRIMA,SAPX.JK,RI,5065361285.0,ID1000145600
SATRIA MEGA KENCANA,SOTS.JK,RI,5066622118.0,ID1000147309
SEGAR KUMALA INDONESIA,BUAH.JK,RI,5076914871.0,ID1000171200
SEJAHTERA BINTANG ABADI TEXTILE,SBAT.JK,RI,5073953742.0,ID1000155302
SEKAR BUMI SUSP - SUSP.25/02/26,SKBM.JK,RI,4295874506.0,ID1000124407
SEKAR LAUT,SKLT.JK,RI,4295874604.0,ID1000059702
SELARAS CITRA NUSANTARA PERKASA,SCNP.JK,RI,5076382835.0,ID1000157308
SEMACOM INTEGRATED,SEMA.JK,RI,5082072902.0,ID1000165707
